state	min	max	mean	rates	root	lnL	lnL.p	lnL.h
40800	0.067	38.246	0.729	5	NA	-100.14	-1.98	-3.27
40900	0.067	38.246	0.729	5	NA	-100.14	0.00	-0.69
41000	0.067	38.246	1.276	5	NA	-101.18	0.00	0.00
41100	0.116	38.246	0.724	4	NA	-103.25	0.00	-0.69
41200	0.116	38.246	0.724	4	NA	-103.25	0.00	-0.45
41300	0.116	38.246	0.724	4	NA	-103.25	-1.75	-3.50
41400	0.116	38.246	0.724	4	NA	-103.25	0.00	-0.91
41500	0.116	38.246	0.724	4	NA	-103.25	0.00	-0.69
41600	0.132	38.246	0.685	3	NA	-103.03	-1.47	-3.80
41700	0.132	38.246	0.685	3	NA	-103.03	-1.47	-3.80
41800	0.100	38.246	0.653	3	NA	-100.02	0.00	-0.09
41900	0.100	38.246	0.653	3	NA	-100.02	0.00	-0.10
42000	0.100	38.246	0.653	3	NA	-100.02	-1.47	-3.80
42100	0.065	38.246	1.712	3	NA	-99.59	0.00	-1.66
42200	0.065	38.246	0.619	3	NA	-99.47	0.00	-0.86
42300	0.065	38.246	0.619	3	NA	-99.47	0.00	0.00
42400	0.071	38.246	0.625	3	NA	-99.08	0.00	0.00
42500	0.071	38.246	1.718	3	NA	-99.64	0.00	-0.62
42600	0.071	38.246	1.718	3	NA	-99.64	0.00	-0.69
42700	0.071	38.246	0.625	3	NA	-99.08	0.00	-0.69
42800	0.071	38.246	0.625	3	NA	-99.08	0.00	-0.35
42900	0.071	38.246	1.718	3	NA	-99.64	-1.47	-3.80
43000	0.071	38.246	0.625	3	NA	-99.08	0.00	-0.69
43100	0.071	38.246	0.622	3	NA	-99.07	0.00	-0.10
43200	0.087	38.246	0.637	3	NA	-99.22	0.00	0.00
43300	0.087	38.246	0.637	3	NA	-99.22	0.00	-0.80
43400	0.087	38.246	1.176	3	NA	-100.60	0.00	-0.28
43500	0.087	38.246	0.637	3	NA	-99.22	0.00	-0.33
43600	0.087	38.246	1.176	3	NA	-100.60	0.00	-0.03
43700	0.087	38.246	0.637	3	NA	-99.22	0.00	-0.69
43800	0.087	38.246	0.637	3	NA	-99.22	0.00	-0.24
43900	0.061	38.246	1.183	4	NA	-98.45	0.00	0.69
44000	0.111	38.246	0.660	3	NA	-100.93	0.00	-0.69
44100	0.111	38.246	0.660	3	NA	-104.10	-1.47	-3.80
44200	0.111	38.246	0.660	3	NA	-100.93	0.00	0.00
44300	0.111	38.246	1.199	3	NA	-102.53	0.00	-0.17
44400	0.104	38.246	1.193	3	NA	-101.94	0.00	-0.80
44500	0.104	38.246	0.654	3	NA	-100.38	-1.47	-3.80
44600	0.104	38.246	0.654	3	NA	-100.38	0.00	-0.79
44700	0.056	38.246	0.606	3	NA	-100.92	0.00	-0.69
44800	0.085	38.246	0.636	3	NA	-99.15	0.00	-1.42
44900	0.085	38.246	1.175	3	NA	-100.51	0.00	-0.13
45000	0.085	38.246	0.636	3	NA	-99.15	0.00	-3.45
45100	0.085	38.246	0.636	3	NA	-99.15	0.00	-0.69
45200	0.085	38.246	1.175	3	NA	-100.51	0.00	-2.12
45300	0.078	38.246	0.628	3	NA	-98.97	0.00	-0.69
45400	0.078	38.246	1.707	3	NA	-99.91	-1.47	-3.80
45500	0.078	38.246	1.707	3	NA	-99.91	-1.47	-3.80
45600	0.090	38.246	0.640	3	NA	-99.36	0.00	-0.69
45700	0.090	38.246	0.640	3	NA	-99.36	0.00	-0.96
45800	0.090	38.246	0.640	3	NA	-99.36	0.00	-0.69
45900	0.090	38.246	0.640	3	NA	-99.36	0.00	-0.17
46000	0.088	38.246	0.644	4	NA	-100.85	0.00	-0.42
46100	0.088	38.246	1.178	4	NA	-100.86	0.00	-1.22
46200	0.088	38.246	1.180	4	NA	-100.86	0.00	-0.69
46300	0.088	38.246	1.722	4	NA	-101.20	0.00	-0.02
46400	0.088	38.246	0.639	4	NA	-99.47	0.00	-8.49
46500	0.089	38.246	0.639	3	NA	-99.30	0.00	-1.61
46600	0.089	38.246	0.639	3	NA	-99.30	0.00	-0.24
46700	0.089	38.246	1.180	3	NA	-100.70	-1.47	-3.80
46800	0.089	38.246	0.639	3	NA	-99.30	0.00	-0.69
46900	0.089	38.246	1.720	3	NA	-100.74	-1.47	-3.80
47000	0.089	38.246	0.639	3	NA	-99.30	0.00	0.00
47100	0.089	38.246	0.639	3	NA	-99.30	0.00	-2.76
47200	0.106	38.246	0.656	3	NA	-100.49	-1.47	-3.80
47300	0.130	38.246	0.681	3	NA	-102.88	0.00	-0.15
47400	0.057	38.246	0.646	4	NA	-96.67	-1.75	-3.50
47500	0.057	38.246	0.646	4	NA	-96.67	-1.75	-3.50
47600	0.057	38.246	0.638	4	NA	-96.70	0.00	-0.08
47700	0.057	38.246	0.638	4	NA	-96.70	-1.75	-3.50
47800	0.057	38.246	1.691	4	NA	-100.06	0.00	-0.69
47900	0.057	38.246	0.609	4	NA	-100.65	0.00	-1.99
48000	0.057	38.246	0.619	4	NA	-96.99	0.00	-0.69
48100	0.068	38.246	1.700	3	NA	-99.57	0.00	-0.14
48200	0.068	38.246	1.700	3	NA	-99.57	0.00	-1.42
48300	0.068	38.246	0.619	3	NA	-99.26	0.00	-0.69
48400	0.068	38.246	1.700	3	NA	-99.57	0.00	-1.60
48500	0.068	38.246	0.619	3	NA	-99.26	0.00	-0.69
48600	0.068	38.246	0.619	3	NA	-99.26	0.00	-0.52
48700	0.068	38.246	1.688	3	NA	-99.55	-1.47	-3.80
48800	0.068	38.246	0.616	3	NA	-99.25	-1.47	-3.80
48900	0.063	38.246	0.625	4	NA	-98.96	0.00	-0.69
49000	0.063	38.246	0.625	4	NA	-98.96	0.00	-0.69
49100	0.063	38.246	0.616	4	NA	-98.88	0.00	-0.18
49200	0.063	38.246	0.616	4	NA	-98.88	0.00	-3.16
49300	0.063	38.246	0.625	4	NA	-98.96	0.00	-1.58
49400	0.068	38.246	0.621	4	NA	-98.56	0.00	0.00
49500	0.085	38.246	0.646	4	NA	-98.98	-1.75	-3.50
49600	0.085	38.246	0.638	4	NA	-98.73	0.00	0.69
49700	0.085	38.246	1.717	4	NA	-100.26	0.00	-0.40
49800	0.085	38.246	0.636	4	NA	-98.70	0.00	-0.69
49900	0.085	38.246	0.636	4	NA	-98.70	0.00	0.00
50000	0.085	38.246	0.636	4	NA	-98.70	0.00	0.69
50100	0.085	38.246	0.636	4	NA	-98.70	0.00	-0.05
50200	0.073	38.246	0.636	4	NA	-99.26	0.00	-0.26
50300	0.073	38.246	1.160	4	NA	-99.56	0.00	-0.69
50400	0.073	38.246	0.624	4	NA	-98.97	0.00	-0.51
50500	0.073	38.246	0.624	4	NA	-98.41	0.00	-0.85
50600	0.073	38.246	1.701	4	NA	-99.08	0.00	-1.68
50700	0.073	38.246	1.160	4	NA	-99.56	0.00	-0.69
50800	0.073	38.246	0.630	4	NA	-98.44	0.00	-3.75
50900	0.073	38.246	0.624	4	NA	-98.41	0.00	-1.44
51000	0.073	38.246	1.695	4	NA	-99.61	0.00	-2.06
51100	0.082	38.246	1.166	3	NA	-100.34	0.00	-1.16
51200	0.082	38.246	0.630	3	NA	-99.03	0.00	-0.69
51300	0.068	38.246	1.701	4	NA	-101.40	0.00	-0.29
51400	0.068	38.246	0.619	4	NA	-99.56	-1.75	-3.50
51500	0.068	38.246	0.619	4	NA	-99.72	0.00	-0.69
51600	0.068	38.246	0.619	4	NA	-99.72	0.00	-0.69
51700	0.068	38.246	1.155	4	NA	-100.77	0.00	-0.05
51800	0.068	38.246	0.619	4	NA	-99.72	0.00	-3.40
51900	0.068	38.246	0.619	4	NA	-99.72	0.00	-1.27
52000	0.068	38.246	0.624	4	NA	-100.09	-1.75	-3.50
52100	0.034	38.246	0.681	5	NA	-101.44	0.00	0.00
52200	0.034	38.246	0.678	5	NA	-102.20	0.00	0.69
52300	0.034	38.246	1.765	5	NA	-103.50	0.00	-0.69
52400	0.034	38.246	0.630	5	NA	-101.79	0.00	-1.53
52500	0.034	38.246	0.630	5	NA	-98.57	0.00	-0.88
52600	0.034	38.246	0.630	5	NA	-98.57	0.00	-0.69
52700	0.065	38.246	0.649	4	NA	-99.18	0.00	-0.46
52800	0.065	38.246	0.651	4	NA	-98.63	0.00	-0.13
52900	0.065	38.246	1.186	4	NA	-100.21	0.00	-0.69
53000	0.065	38.246	0.656	4	NA	-100.63	-1.75	-3.50
53100	0.065	38.246	0.644	4	NA	-99.48	0.00	0.00
53200	0.065	38.246	0.639	4	NA	-98.64	0.00	-1.18
53300	0.065	38.246	0.639	4	NA	-98.64	0.00	-0.01
53400	0.065	38.246	0.640	4	NA	-100.46	0.00	-0.06
53500	0.063	38.246	1.682	4	NA	-99.63	-1.75	-3.50
53600	0.063	38.246	0.611	4	NA	-99.71	-1.75	-3.50
53700	0.063	38.246	0.612	4	NA	-99.57	0.00	-0.69
53800	0.063	38.246	1.683	4	NA	-99.68	0.00	-1.19
53900	0.063	38.246	0.611	4	NA	-99.68	0.00	0.69
54000	0.063	38.246	0.611	4	NA	-99.50	0.00	-0.69
54100	0.063	38.246	0.611	4	NA	-99.70	0.00	-0.69
54200	0.063	38.246	0.612	3	NA	-99.66	0.00	-0.27
54300	0.063	38.246	0.612	3	NA	-99.66	-1.47	-3.80
54400	0.063	38.246	1.683	3	NA	-99.60	0.00	-0.69
54500	0.063	38.246	1.683	3	NA	-99.60	-1.47	-3.80
54600	0.063	38.246	0.612	3	NA	-99.66	-1.47	-3.80
54700	0.063	38.246	0.612	3	NA	-99.66	0.00	-1.78
54800	0.063	38.246	0.612	3	NA	-99.66	-1.47	-3.80
54900	0.063	38.246	1.683	3	NA	-99.60	0.00	-1.46
55000	0.063	38.246	1.147	3	NA	-100.59	-1.47	-3.80
55100	0.063	38.246	0.612	3	NA	-99.66	0.00	-0.55
55200	0.063	38.246	0.612	3	NA	-99.66	-1.47	-3.80
55300	0.063	38.246	0.612	3	NA	-99.66	-1.47	-3.80
55400	0.063	38.246	1.683	3	NA	-99.60	0.00	-0.69
55500	0.063	38.246	1.147	3	NA	-100.59	0.00	-0.69
55600	0.058	38.246	1.683	4	NA	-97.64	0.00	-1.38
55700	0.058	38.246	0.611	4	NA	-98.17	0.00	-0.48
55800	0.058	38.246	1.683	4	NA	-97.64	0.00	-0.69
55900	0.058	38.246	1.693	4	NA	-97.63	-1.75	-3.50
56000	0.058	38.246	1.693	4	NA	-97.63	-1.75	-3.50
56100	0.050	38.246	1.149	4	NA	-100.14	0.00	-1.94
56200	0.050	38.246	0.603	4	NA	-99.98	0.00	-0.86
56300	0.065	38.246	0.613	3	NA	-99.48	-1.47	-3.80
56400	0.065	38.246	0.613	3	NA	-99.48	-1.47	-3.80
56500	0.044	38.246	0.625	4	NA	-98.08	0.00	-2.85
56600	0.044	38.246	0.614	4	NA	-96.94	0.00	0.69
56700	0.044	38.246	0.626	4	NA	-98.56	0.00	0.69
56800	0.065	38.174	0.613	3	NA	-99.48	0.00	-0.06
56900	0.065	38.174	1.684	3	NA	-99.56	0.00	-0.47
57000	0.065	38.174	1.684	3	NA	-99.56	0.00	-0.69
57100	0.065	38.174	1.148	3	NA	-100.45	0.00	-0.12
57200	0.065	38.174	1.684	3	NA	-99.56	0.00	-0.69
57300	0.065	38.174	0.613	3	NA	-99.48	0.00	0.00
57400	0.065	38.174	0.613	3	NA	-99.48	0.00	0.00
57500	0.065	38.174	1.684	3	NA	-99.56	0.00	-1.21
57600	0.065	38.174	0.613	3	NA	-99.48	0.00	-4.33
57700	0.065	38.174	0.613	3	NA	-99.48	0.00	-0.69
57800	0.065	38.174	1.684	3	NA	-99.56	0.00	-0.69
57900	0.065	38.174	0.613	3	NA	-99.48	0.00	-0.52
58000	0.065	38.174	0.613	3	NA	-99.48	-1.47	-3.80
58100	0.065	38.174	1.684	3	NA	-99.56	0.00	-0.17
58200	0.065	38.174	1.690	3	NA	-99.57	0.00	-1.95
58300	0.063	38.174	1.688	3	NA	-99.62	-1.47	-3.80
58400	0.063	38.174	1.688	3	NA	-99.62	0.00	-0.58
58500	0.063	38.174	0.611	3	NA	-99.71	0.00	0.00
58600	0.063	38.174	1.147	3	NA	-100.62	-1.47	-3.80
58700	0.090	38.174	0.637	3	NA	-99.34	0.00	-0.69
58800	0.090	38.174	0.637	3	NA	-99.34	0.00	-0.69
58900	0.090	38.174	0.637	3	NA	-99.34	0.00	-0.69
59000	0.090	38.174	0.637	3	NA	-99.34	-1.47	-3.80
59100	0.090	38.174	0.637	3	NA	-99.34	-1.47	-3.80
59200	0.090	38.174	0.637	3	NA	-99.34	0.00	0.00
59300	0.084	38.174	0.632	3	NA	-99.09	-1.47	-3.80
59400	0.084	38.174	0.632	3	NA	-99.09	0.00	-5.10
59500	0.084	38.174	0.632	3	NA	-99.09	0.00	-0.69
59600	0.084	38.174	0.632	3	NA	-99.09	0.00	-0.69
59700	0.084	38.174	0.632	3	NA	-99.09	0.00	-0.13
59800	0.084	38.174	0.632	3	NA	-99.09	0.00	-0.37
59900	0.095	38.174	0.643	3	NA	-99.68	0.00	0.69
60000	0.095	38.174	0.643	3	NA	-99.68	0.00	-0.06
60100	0.095	38.174	1.714	3	NA	-101.36	0.00	-0.69
60200	0.095	38.174	0.643	3	NA	-99.68	0.00	-0.69
60300	0.095	38.174	0.643	3	NA	-99.68	0.00	-0.69
60400	0.095	38.174	0.643	3	NA	-99.68	0.00	-0.69
60500	0.095	38.486	0.645	3	NA	-99.69	-1.47	-3.80
60600	0.095	38.486	0.645	3	NA	-99.69	0.00	-0.69
60700	0.095	38.486	0.645	3	NA	-99.69	0.00	-0.54
60800	0.064	38.486	0.622	4	NA	-96.86	0.00	-0.79
60900	0.064	38.486	0.639	4	NA	-96.80	0.00	-0.69
61000	0.064	38.486	0.645	4	NA	-96.85	0.00	0.69
61100	0.064	38.486	0.645	4	NA	-96.85	-1.75	-3.50
61200	0.068	38.486	0.646	4	NA	-96.68	0.00	0.00
61300	0.068	38.486	1.166	4	NA	-98.67	0.00	-0.09
61400	0.068	38.486	0.682	5	NA	-98.47	0.00	-1.69
61500	0.068	38.486	0.662	5	NA	-97.98	0.00	0.00
61600	0.068	38.486	0.670	4	NA	-98.68	0.00	-0.69
61700	0.090	38.486	0.665	4	NA	-98.29	0.00	-1.46
61800	0.090	38.486	1.196	4	NA	-99.70	0.00	-0.69
61900	0.040	38.486	0.667	5	NA	-94.96	0.00	-2.53
62000	0.040	38.486	0.683	6	NA	-94.29	0.00	0.69
62100	0.040	38.486	0.680	6	NA	-92.12	0.00	0.00
62200	0.025	38.486	0.940	6	NA	-90.25	-2.16	-3.08
62300	0.025	38.486	0.663	6	NA	-91.20	-2.16	-3.08
62400	0.025	38.486	0.924	6	NA	-91.50	0.00	-1.54
62500	0.025	38.486	0.483	5	NA	-89.45	0.00	-0.69
62600	0.025	38.486	0.483	5	NA	-89.45	-1.98	-3.27
62700	0.025	38.486	0.699	5	NA	-94.79	-1.98	-3.27
62800	0.025	38.486	0.504	5	NA	-89.61	0.00	-0.32
62900	0.006	38.486	0.496	6	NA	-82.52	0.00	0.69
63000	0.006	38.486	0.717	6	NA	-83.80	0.00	-0.69
63100	0.006	38.486	0.496	6	NA	-82.52	0.00	-0.01
63200	0.006	38.486	0.711	6	NA	-86.07	0.00	-0.44
63300	0.006	38.486	0.940	5	NA	-93.86	-1.98	-3.27
63400	0.006	38.486	0.933	5	NA	-92.21	0.00	-0.69
63500	0.006	38.486	0.496	5	NA	-92.68	0.00	-0.14
63600	0.090	38.486	0.729	4	NA	-98.83	0.00	-0.85
63700	0.094	38.486	0.513	4	NA	-98.20	0.00	-0.69
63800	0.094	38.486	0.733	4	NA	-99.20	0.00	-0.37
63900	0.094	38.486	0.513	4	NA	-98.20	-1.75	-3.50
64000	0.094	38.486	0.953	4	NA	-98.95	0.00	-0.15
64100	0.049	38.486	0.469	4	NA	-99.21	0.00	-0.48
64200	0.049	38.486	0.910	4	NA	-96.71	0.00	-3.50
64300	0.049	38.486	0.469	4	NA	-99.21	0.00	-0.37
64400	0.049	38.486	0.910	4	NA	-96.71	0.00	-0.52
64500	0.037	38.486	0.910	5	NA	-93.08	0.00	-2.19
64600	0.037	38.486	0.471	5	NA	-93.79	0.00	-0.31
64700	0.050	38.486	0.912	4	NA	-96.52	0.00	-0.82
64800	0.050	38.486	0.912	4	NA	-96.52	0.00	-0.69
64900	0.050	38.486	0.471	4	NA	-98.80	0.00	0.00
65000	0.078	38.486	0.471	3	NA	-98.57	0.00	-0.52
65100	0.189	38.486	0.471	2	NA	-108.97	-1.06	-4.21
65200	0.096	38.486	0.471	3	NA	-103.60	0.00	-0.57
65300	0.096	38.486	0.471	3	NA	-103.44	0.00	-0.02
65400	0.096	38.486	0.471	3	NA	-103.44	0.00	-0.91
65500	0.096	38.486	0.655	3	NA	-105.46	0.00	-0.69
65600	0.062	38.486	0.470	4	NA	-97.32	0.00	-0.13
65700	0.062	38.486	0.457	4	NA	-99.67	0.00	0.00
65800	0.062	38.486	0.470	4	NA	-97.32	0.00	0.69
65900	0.062	38.486	0.470	4	NA	-97.32	0.00	-0.69
66000	0.062	38.486	0.470	4	NA	-97.32	0.00	-2.01
66100	0.096	38.486	0.470	3	NA	-103.43	0.00	-0.13
66200	0.096	38.486	0.470	3	NA	-103.43	0.00	-0.69
66300	0.096	38.486	0.470	3	NA	-103.43	0.00	-0.39
66400	0.096	38.486	0.470	3	NA	-103.43	0.00	0.00
66500	0.083	38.486	0.457	3	NA	-103.44	-1.47	-3.80
66600	0.083	38.486	0.457	3	NA	-103.44	0.00	-0.05
66700	0.088	38.486	0.463	3	NA	-103.35	0.00	0.00
66800	0.088	38.486	0.463	3	NA	-103.35	0.00	-0.69
66900	0.065	38.486	0.464	4	NA	-103.58	0.00	-0.69
67000	0.065	38.486	0.462	4	NA	-104.67	-1.75	-3.50
67100	0.065	38.486	0.460	3	NA	-105.73	0.00	-0.69
67200	0.060	38.486	0.471	4	NA	-100.50	0.00	0.69
67300	0.060	38.486	0.460	4	NA	-101.68	0.00	-0.69
67400	0.085	38.486	0.507	4	NA	-98.54	0.00	-0.95
67500	0.065	38.486	0.507	5	NA	-95.09	0.00	-0.25
67600	0.065	38.486	0.507	5	NA	-95.09	0.00	-0.69
67700	0.065	38.486	0.507	5	NA	-95.09	0.00	-0.13
67800	0.065	38.486	0.507	5	NA	-95.09	0.00	-0.21
67900	0.066	38.486	0.489	4	NA	-97.79	0.00	-0.69
68000	0.066	38.486	0.489	4	NA	-97.79	0.00	-0.69
68100	0.066	38.486	0.489	4	NA	-97.79	0.00	-0.20
68200	0.066	38.486	0.489	4	NA	-97.79	0.00	-3.37
68300	0.062	38.486	0.484	4	NA	-97.90	-1.75	-3.50
68400	0.062	38.486	0.484	4	NA	-97.90	0.00	-0.68
68500	0.062	38.486	0.484	4	NA	-97.90	0.00	0.69
68600	0.062	38.486	0.484	4	NA	-97.90	0.00	-1.34
68700	0.062	38.486	0.484	4	NA	-97.90	0.00	-0.69
68800	0.062	38.486	0.484	4	NA	-97.90	0.00	-0.69
68900	0.095	38.486	0.504	4	NA	-100.45	-1.75	-3.50
69000	0.095	38.486	0.514	4	NA	-99.34	0.00	0.69
69100	0.052	38.486	0.474	4	NA	-98.92	0.00	-2.75
69200	0.093	38.486	0.491	4	NA	-100.87	0.00	-1.64
69300	0.093	38.486	0.513	4	NA	-99.18	0.00	-0.08
69400	0.083	38.486	0.483	4	NA	-100.39	0.00	0.00
69500	0.083	38.486	0.498	4	NA	-99.86	0.00	-0.69
69600	0.101	38.486	0.494	3	NA	-103.99	0.00	-0.32
69700	0.101	38.486	0.494	3	NA	-103.99	-1.47	-3.80
69800	0.101	38.486	0.494	3	NA	-103.99	0.00	-0.29
69900	0.087	38.486	0.480	3	NA	-103.83	0.00	-0.16
70000	0.087	38.486	0.480	3	NA	-103.83	0.00	0.00
70100	0.057	38.486	0.560	3	NA	-109.43	0.00	-0.69
70200	0.057	38.486	0.371	3	NA	-106.21	0.00	-0.69
70300	0.138	38.486	0.451	3	NA	-105.33	0.00	0.00
70400	0.138	38.486	0.451	3	NA	-105.33	0.00	-4.09
70500	0.138	38.486	0.451	3	NA	-105.33	0.00	-0.81
70600	0.105	38.486	0.451	3	NA	-99.82	0.00	-0.69
70700	0.105	38.486	0.451	3	NA	-99.82	0.00	-0.19
70800	0.105	38.486	0.451	3	NA	-99.82	0.00	0.69
70900	0.105	38.486	0.451	3	NA	-99.82	-1.47	-3.80
71000	0.105	38.486	0.704	3	NA	-100.41	0.00	-0.69
71100	0.105	38.486	0.450	3	NA	-99.82	0.00	-0.35
71200	0.078	38.486	0.422	3	NA	-98.33	0.00	-0.69
71300	0.078	38.486	0.672	3	NA	-97.84	0.00	-0.69
71400	0.078	38.486	0.422	3	NA	-98.33	0.00	0.00
71500	0.078	38.486	0.547	3	NA	-98.83	0.00	0.00
71600	0.045	38.486	0.672	4	NA	-95.08	0.00	-1.99
71700	0.045	38.486	0.672	4	NA	-95.08	0.00	-0.69
71800	0.045	38.486	0.672	4	NA	-95.08	0.00	-0.92
71900	0.045	38.486	0.672	4	NA	-95.08	0.00	-1.31
72000	0.045	38.486	0.672	4	NA	-95.08	0.00	-0.69
72100	0.045	38.486	0.672	4	NA	-95.08	-1.75	-3.50
72200	0.045	38.486	0.672	4	NA	-95.08	0.00	-2.84
72300	0.045	38.486	0.672	4	NA	-95.08	-1.75	-3.50
72400	0.078	38.486	0.547	3	NA	-98.83	-1.47	-3.80
72500	0.078	38.486	0.672	3	NA	-97.84	0.00	-2.50
72600	0.078	38.486	0.422	3	NA	-98.33	0.00	0.00
72700	0.078	38.486	0.422	3	NA	-98.33	0.00	-1.21
72800	0.078	38.486	0.672	3	NA	-97.84	0.00	-1.74
72900	0.078	38.486	0.422	3	NA	-98.33	0.00	-2.27
73000	0.078	38.486	0.422	3	NA	-98.33	0.00	-0.16
73100	0.078	38.486	0.672	3	NA	-97.84	-1.47	-3.80
73200	0.078	38.486	0.672	3	NA	-97.84	-1.47	-3.80
73300	0.078	38.486	0.672	3	NA	-97.84	0.00	-1.26
73400	0.078	38.486	0.547	3	NA	-98.83	0.00	-0.39
73500	0.078	38.486	0.422	3	NA	-98.33	0.00	-0.69
73600	0.078	38.486	0.422	3	NA	-98.33	0.00	-0.69
73700	0.078	38.486	0.672	3	NA	-97.84	0.00	-1.80
73800	0.078	38.486	0.672	3	NA	-97.84	0.00	-0.69
73900	0.078	38.486	0.672	3	NA	-97.84	0.00	-0.09
74000	0.024	38.486	0.672	4	NA	-94.95	0.00	0.69
74100	0.024	38.486	0.672	4	NA	-94.95	0.00	-0.69
74200	0.024	38.486	0.547	4	NA	-95.55	0.00	-0.44
74300	0.082	38.486	0.427	3	NA	-98.39	0.00	-0.69
74400	0.067	38.486	0.663	3	NA	-97.50	0.00	-0.41
74500	0.067	38.486	0.538	3	NA	-98.92	-1.47	-3.80
74600	0.066	38.486	0.536	3	NA	-99.01	0.00	-0.69
74700	0.066	38.486	0.661	3	NA	-97.50	0.00	-1.42
74800	0.066	38.486	0.661	3	NA	-97.50	-1.47	-3.80
74900	0.066	38.486	0.661	3	NA	-97.50	0.00	-0.69
75000	0.066	38.486	0.661	3	NA	-97.50	-1.47	-3.80
75100	0.066	38.486	0.661	3	NA	-97.50	-1.47	-3.80
75200	0.066	38.486	0.661	3	NA	-97.50	0.00	-0.69
75300	0.066	38.486	0.536	3	NA	-99.01	0.00	-0.69
75400	0.066	38.486	0.411	3	NA	-98.75	-1.47	-3.80
75500	0.098	38.486	0.443	3	NA	-99.23	0.00	-0.19
75600	0.098	38.486	0.567	3	NA	-99.99	-1.47	-3.80
75700	0.098	38.486	0.692	3	NA	-99.58	0.00	-0.42
75800	0.098	38.486	0.692	4	NA	-99.59	0.00	-1.99
75900	0.063	38.572	0.565	5	NA	-100.54	0.00	-0.42
76000	0.063	38.572	0.943	5	NA	-102.30	-1.98	-3.27
76100	0.096	38.572	0.443	4	NA	-99.31	0.00	-0.62
76200	0.099	38.572	0.569	3	NA	-100.06	-1.47	-3.80
76300	0.099	38.572	0.444	3	NA	-99.30	0.00	-0.69
76400	0.099	38.572	0.444	3	NA	-99.30	0.00	-0.23
76500	0.099	38.572	0.569	3	NA	-100.06	0.00	-0.01
76600	0.099	38.572	0.569	3	NA	-100.06	0.00	-0.37
76700	0.099	38.572	0.569	3	NA	-100.06	0.00	-0.69
76800	0.089	38.572	0.552	4	NA	-98.84	-1.75	-3.50
76900	0.089	38.572	0.725	4	NA	-99.47	-1.75	-3.50
77000	0.089	38.572	0.412	3	NA	-98.50	0.00	-2.59
77100	0.089	38.572	0.573	3	NA	-98.12	0.00	-0.69
77200	0.089	38.572	0.493	3	NA	-98.93	0.00	-0.07
77300	0.073	38.572	0.397	3	NA	-98.20	0.00	-0.69
77400	0.073	38.572	0.397	3	NA	-98.20	0.00	0.00
77500	0.073	38.572	0.397	3	NA	-98.20	0.00	-0.48
77600	0.073	38.572	0.397	3	NA	-98.20	0.00	-0.27
77700	0.065	38.572	0.551	3	NA	-96.94	0.00	0.69
77800	0.065	38.572	0.470	3	NA	-98.64	0.00	-0.69
77900	0.063	38.572	0.476	3	NA	-98.91	0.00	-3.52
78000	0.082	38.572	0.581	3	NA	-97.66	0.00	-0.69
78100	0.082	38.572	0.408	3	NA	-98.26	-1.47	-3.80
78200	0.066	38.572	0.495	4	NA	-96.57	0.00	0.00
78300	0.066	38.572	0.538	4	NA	-96.65	0.00	-1.52
78400	0.066	38.572	0.456	4	NA	-96.20	0.00	-0.69
78500	0.066	38.572	0.456	4	NA	-96.20	0.00	0.00
78600	0.066	38.572	0.456	4	NA	-96.20	0.00	-0.13
78700	0.066	38.572	0.511	4	NA	-96.60	-1.75	-3.50
78800	0.066	38.572	0.456	4	NA	-96.20	-1.75	-3.50
78900	0.096	38.572	0.524	4	NA	-98.45	-1.75	-3.50
79000	0.096	38.572	0.524	4	NA	-98.45	0.00	-0.99
79100	0.096	38.572	0.485	4	NA	-98.08	0.00	-1.97
79200	0.096	38.572	0.524	4	NA	-98.45	0.00	-0.69
79300	0.096	38.572	0.540	3	NA	-98.54	-1.47	-3.80
79400	0.096	38.572	0.411	3	NA	-98.86	0.00	-0.69
79500	0.096	38.338	0.409	3	NA	-98.85	0.00	-1.12
79600	0.096	38.338	0.409	3	NA	-98.85	0.00	-0.69
79700	0.096	38.338	0.409	3	NA	-98.85	0.00	0.69
79800	0.096	38.338	0.474	3	NA	-99.26	0.00	-1.72
79900	0.096	38.338	0.409	3	NA	-98.85	0.00	0.00
80000	0.096	38.338	0.409	3	NA	-98.85	0.00	-0.69
80100	0.096	38.338	0.409	3	NA	-98.85	0.00	-0.99
80200	0.067	38.338	0.510	3	NA	-96.66	-1.47	-3.80
80300	0.067	38.338	0.510	3	NA	-96.66	0.00	-1.27
80400	0.067	38.338	0.510	3	NA	-96.66	0.00	-2.30
80500	0.067	38.338	0.510	3	NA	-96.66	0.00	0.69
80600	0.067	38.338	0.380	3	NA	-98.45	0.00	0.00
80700	0.067	38.338	0.510	3	NA	-96.66	0.00	-2.64
80800	0.067	38.338	0.509	3	NA	-96.65	0.00	-0.81
80900	0.067	38.338	0.502	3	NA	-96.60	0.00	-1.46
81000	0.067	38.338	0.502	3	NA	-96.60	0.00	-0.40
81100	0.067	38.338	0.379	3	NA	-98.43	0.00	-0.02
81200	0.067	38.338	0.379	3	NA	-98.43	0.00	-0.93
81300	0.067	38.338	0.440	3	NA	-98.35	-1.47	-3.80
81400	0.058	38.338	0.378	4	NA	-100.09	0.00	-0.69
81500	0.058	38.338	0.502	4	NA	-97.53	0.00	0.69
81600	0.058	38.338	0.518	4	NA	-99.01	0.00	-1.38
81700	0.058	38.338	0.502	4	NA	-97.53	0.00	-3.59
